Order Date,Region,Category,Sales,Profit
27-05-2013,South,Technology,47.92,11.98
2/12/2014,East,Office Supplies,15.936,5.1792
2/12/2014,East,Office Supplies,8.001,-5.6007
2/12/2014,East,Furniture,398.972,-28.498
21-09-2013,West,Furniture,163.88,40.97
12/9/2014,South,Office Supplies,67.9,20.37
31-12-2013,South,Office Supplies,72.224,25.2784
3/9/2014,West,Office Supplies,11.696,3.9474
18-11-2011,Central,Furniture,392.94,43.2234
21-11-2012,South,Furniture,18.176,4.7712
20-06-2014,Central,Office Supplies,6.888,-11.0208
20-06-2014,Central,Furniture,457.485,-84.9615
1/12/2014,East,Furniture,1079.316,-15.4188
23-04-2011,West,Office Supplies,48.91,22.9877
23-09-2011,East,Office Supplies,9.84,2.8536
23-09-2011,East,Office Supplies,34.5,15.525
3/3/2014,Central,Office Supplies,0.556,-0.9452
18-11-2014,East,Office Supplies,43.8,20.586
29-05-2014,East,Office Supplies,13.872,5.0286
29-05-2014,East,Furniture,115.96,-64.9376
18-04-2012,Central,Technology,41.424,8.2848
18-04-2012,Central,Technology,244.768,24.4768
18-04-2012,Central,Office Supplies,74.352,6.5058
18-04-2012,Central,Office Supplies,4.312,-6.8992
18-04-2012,Central,Furniture,56.686,-20.245
18-04-2012,Central,Technology,97.968,6.123
18-04-2012,Central,Office Supplies,7.872,0.8856
18-04-2012,Central,Office Supplies,15.552,5.4432
18-04-2012,Central,Office Supplies,1.476,-2.2878
19-09-2012,West,Office Supplies,8.4,2.184
25-03-2011,West,Office Supplies,6.56,1.9024
25-03-2011,West,Office Supplies,14.88,3.72
25-03-2011,West,Technology,45.48,15.918
25-03-2011,West,Office Supplies,25.44,9.9216
27-08-2013,East,Office Supplies,146.688,45.84
7/3/2014,Central,Office Supplies,4.928,1.7248
7/3/2014,Central,Office Supplies,63.488,4.7616
11/11/2012,Central,Office Supplies,418.32,117.1296
11/11/2012,Central,Office Supplies,123.858,46.7908
6/4/2013,East,Technology,118.782,-27.7158
6/4/2013,East,Office Supplies,769.184,-163.4516
22-02-2014,Central,Technology,47.904,-2.994
21-07-2014,East,Office Supplies,13.36,6.4128
21-07-2014,East,Furniture,163.764,25.4744
21-07-2014,East,Furniture,183.92,31.2664
5/11/2013,Central,Furniture,11.376,-5.688
5/11/2013,Central,Furniture,66.112,-84.2928
24-09-2014,West,Office Supplies,211.04,97.0784
24-09-2014,West,Furniture,594.816,59.4816
24-09-2014,West,Office Supplies,72.96,23.712
8/9/2014,West,Furniture,80.96,34.8128
8/9/2014,West,Technology,455.712,34.1784
8/9/2014,West,Office Supplies,25.98,7.2744
28-11-2012,West,Office Supplies,45.28,15.3952
12/11/2012,East,Office Supplies,15.56,7.3132
30-09-2013,West,Technology,859.2,75.18
12/9/2014,South,Office Supplies,195.68,50.8768
12/9/2014,South,Office Supplies,14.2,6.674
2/5/2014,South,Furniture,314.352,-15.7176
2/5/2014,South,Office Supplies,4.608,1.4976
17-09-2014,West,Office Supplies,17.9,8.771
19-10-2011,West,Office Supplies,2.992,1.122
19-10-2011,West,Office Supplies,20.064,7.0224
19-10-2011,West,Office Supplies,146.73,68.9631
19-10-2011,West,Office Supplies,18.75,9
19-10-2011,West,Technology,117.576,11.7576
14-03-2013,West,Office Supplies,51.184,19.194
18-02-2014,East,Furniture,455.97,-106.393
18-02-2014,East,Office Supplies,5.715,-4.7625
18-02-2014,East,Technology,57.594,-11.5188
18-02-2014,East,Furniture,30.144,8.2896
18-02-2014,East,Furniture,899.43,-12.849
23-12-2013,West,Furniture,842.72,202.2528
23-12-2013,West,Furniture,41.96,10.9096
24-09-2013,West,Office Supplies,13.216,4.4604
24-09-2013,West,Furniture,184.752,-20.7846
25-09-2014,Central,Furniture,520.464,-14.8704
25-09-2014,Central,Office Supplies,11.424,3.7128
1/12/2012,Central,Office Supplies,19.44,9.3312
1/12/2012,Central,Office Supplies,3.64,1.0192
1/12/2012,Central,Office Supplies,18.54,8.7138
25-01-2013,East,Office Supplies,43.12,15.092
25-01-2013,East,Furniture,313.722,-99.3453
25-01-2013,East,Furniture,45.98,7.8166
25-01-2013,East,Office Supplies,428.68,0
22-03-2014,West,Office Supplies,30.576,10.3194
22-03-2014,West,Office Supplies,13.02,0.3906
22-03-2014,West,Furniture,22.14,6.4206
22-03-2014,West,Office Supplies,359.32,7.1864
22-08-2011,Central,Office Supplies,11.56,5.6644
8/6/2011,East,Office Supplies,68.48,25.68
8/6/2011,East,Office Supplies,1676.88,83.844
8/4/2013,East,Office Supplies,37.94,18.2112
8/11/2014,East,Furniture,272.97,43.6752
29-05-2012,East,Furniture,41.568,-4.1568
29-05-2012,East,Furniture,317.058,-86.0586
29-05-2012,East,Office Supplies,8.04,2.9145
8/5/2014,West,Technology,419.944,52.493
6/6/2013,West,Office Supplies,61.38,15.9588
14-12-2012,West,Technology,50,10.5
26-12-2014,East,Technology,31.8,13.674
18-12-2014,Central,Office Supplies,32.56,8.4656
11/5/2013,Central,Office Supplies,7.072,2.3868
23-12-2011,South,Office Supplies,45.528,15.9348
23-12-2011,South,Furniture,64.784,6.4784
23-12-2011,South,Office Supplies,424.272,-10.6068
23-12-2011,South,Office Supplies,1.344,0.504
23-12-2011,South,Office Supplies,83.92,-1.049
12/8/2014,East,Office Supplies,25.92,12.4416
28-08-2014,West,Furniture,120.576,33.1584
20-01-2014,East,Office Supplies,79.92,37.5624
20-01-2014,East,Office Supplies,12.28,5.7716
20-01-2014,East,Office Supplies,542.94,152.0232
20-01-2014,East,Office Supplies,2.04,0.9588
19-06-2012,Central,Office Supplies,228.92,14.3075
14-03-2014,Central,Technology,7.992,2.5974
25-10-2012,West,Furniture,582.336,-29.1168
20-09-2011,East,Technology,629.95,157.4875
20-09-2011,East,Furniture,631.782,140.396
20-09-2011,East,Furniture,801.568,-10.0196
20-09-2011,East,Office Supplies,75.18,35.3346
20-09-2011,East,Office Supplies,30.98,8.0548
20-09-2011,East,Technology,1349.91,661.4559
12/11/2013,Central,Office Supplies,14.112,1.2348
16-09-2012,South,Office Supplies,31.12,14.6264
24-06-2011,West,Furniture,4.272,0.9612
13-08-2013,East,Furniture,209.148,-66.2302
13-08-2013,East,Office Supplies,1591.02,286.3836
14-04-2014,East,Office Supplies,7.92,1.683
14-03-2011,Central,Technology,574.91,156.047
14-03-2011,Central,Office Supplies,8.448,2.64
23-09-2014,East,Technology,1071,171.36
23-09-2014,East,Furniture,12.07,3.9831
11/12/2014,East,Office Supplies,3.273,-2.5093
11/12/2014,East,Furniture,87.92,15.386
11/3/2013,West,Office Supplies,104.696,6.5435
27-01-2012,West,Furniture,2803.92,0
27-09-2013,Central,Office Supplies,6.816,-11.5872
18-10-2012,West,Technology,249.584,15.599
18-10-2012,West,Office Supplies,17.94,8.7906
18-10-2012,West,Furniture,10.11,3.2352
27-10-2011,South,Office Supplies,10.368,3.6288
27-10-2011,South,Office Supplies,11.952,4.0338
3/10/2014,Central,Office Supplies,15.224,-38.8212
3/10/2014,Central,Office Supplies,21.984,-56.0592
23-07-2011,West,Technology,604.752,60.4752
23-07-2011,West,Office Supplies,40.7,11.803
23-07-2011,West,Technology,302.376,37.797
23-07-2011,West,Technology,45,4.95
12/9/2011,East,Furniture,3785.292,420.588
16-09-2013,West,Office Supplies,35.4,13.452
27-11-2011,East,Furniture,199.9,39.98
11/5/2011,Central,Furniture,1212.96,-69.312
28-08-2012,Central,Technology,1099.96,82.497
28-08-2012,Central,Furniture,103.481,-16.2613
19-06-2012,East,Office Supplies,5.904,1.9926
17-08-2012,West,Technology,30.08,-5.264
17-08-2012,West,Office Supplies,36.288,12.7008
17-08-2012,West,Office Supplies,10.272,1.1556
17-08-2012,West,Technology,252.8,-31.6
25-09-2012,East,Office Supplies,2.946,-2.0622
27-05-2014,West,Office Supplies,12.96,6.2208
1/8/2014,East,Technology,285.576,-57.1152
12/10/2011,Central,Office Supplies,22.24,2.502
25-05-2011,East,Office Supplies,14.62,6.7252
29-12-2011,East,Office Supplies,48.36,6.045
8/4/2014,South,Office Supplies,16.256,1.2192
8/4/2014,South,Technology,219.184,19.1786
1/3/2012,Central,Technology,95.84,34.742
29-05-2012,Central,Office Supplies,12.39,5.6994
23-09-2013,Central,Office Supplies,35.88,16.146
28-05-2014,Central,Furniture,477.3,138.417
18-09-2013,West,Office Supplies,12.32,5.9136
8/9/2011,West,Office Supplies,8.608,3.0128
4/6/2014,West,Office Supplies,136.26,5.4504
28-09-2012,West,Office Supplies,186.15,55.845
28-09-2012,West,Office Supplies,81.792,26.5824
28-09-2012,West,Office Supplies,47.19,13.6851
28-09-2012,West,Technology,36.784,-8.2764
17-06-2013,South,Technology,91.475,-1.8295
28-05-2014,South,Technology,27.192,0.3399
28-05-2014,South,Office Supplies,12.06,-10.05
9/10/2011,West,Office Supplies,144.6,41.934
9/10/2011,West,Technology,15.992,-2.9985
17-11-2011,East,Office Supplies,34.44,17.22
19-10-2011,West,Technology,321.552,20.097
26-11-2014,South,Furniture,701.96,168.4704
28-02-2011,East,Office Supplies,19.456,3.4048
21-12-2011,East,Office Supplies,17.28,7.9488
20-11-2013,West,Furniture,31.96,1.598
6/11/2014,East,Office Supplies,164.688,55.5822
6/11/2014,East,Furniture,166.5,-66.6
6/11/2014,East,Office Supplies,12.96,6.2208
6/11/2014,East,Office Supplies,110.96,53.2608
6/11/2014,East,Technology,99.98,3.9992
6/11/2014,East,Office Supplies,11.424,3.7128
6/11/2014,East,Furniture,128.124,24.2012
6/11/2014,East,Furniture,101.4,38.532
31-05-2012,Central,Office Supplies,5.904,1.9926
31-05-2012,Central,Office Supplies,173.488,54.215
31-05-2012,Central,Furniture,51.56,-61.872
31-05-2012,Central,Office Supplies,3.564,-6.237
7/9/2011,Central,Office Supplies,13.16,4.1125
7/9/2011,Central,Office Supplies,3.828,-6.5076
7/9/2011,Central,Office Supplies,304.99,-533.7325
7/11/2014,Central,Office Supplies,18.16,1.816
20-06-2012,East,Technology,319.984,91.9954
22-07-2011,West,Office Supplies,19.68,6.4944
3/12/2013,Central,Furniture,781.864,-137.976
3/12/2013,Central,Office Supplies,30.816,9.63
13-10-2014,East,Furniture,673.344,-76.9536
12/12/2014,East,Office Supplies,6.54,2.1582
1/10/2012,West,Technology,572.8,50.12
6/8/2013,South,Office Supplies,197.05,59.115
4/1/2014,West,Office Supplies,2022.272,682.5168
4/1/2014,West,Office Supplies,9.12,3.1008
8/11/2014,Central,Office Supplies,38.16,19.08
3/1/2013,Central,Furniture,1592.85,350.427
3/1/2013,Central,Office Supplies,11.88,5.346
13-05-2013,West,Technology,120,46.8
13-05-2013,West,Office Supplies,8.67,2.3409
6/11/2014,Central,Office Supplies,4.41,2.0286
6/11/2014,Central,Office Supplies,167.94,82.2906
6/11/2014,Central,Office Supplies,67.8,31.188
27-05-2013,Central,Furniture,26.94,11.3148
20-11-2012,West,Furniture,32.04,8.01
23-04-2013,East,Office Supplies,32.13,8.3538
23-04-2013,East,Office Supplies,2.88,0.8064
15-10-2013,East,Technology,1091.93,272.9825
15-10-2013,East,Office Supplies,111.96,54.8604
5/4/2011,Central,Office Supplies,26.7,7.476
5/4/2011,Central,Office Supplies,40.2,18.09
5/4/2011,Central,Office Supplies,13.89,4.5837
5/4/2011,Central,Office Supplies,689.82,20.6946
7/8/2013,East,Office Supplies,38.34,15.7194
14-12-2011,Central,Office Supplies,9.264,-13.896
31-05-2014,Central,Furniture,204.6664,-6.0196
15-10-2013,Central,Technology,1649.75,544.4175
14-03-2011,South,Office Supplies,91.056,31.8696
18-02-2011,Central,Office Supplies,54.208,8.8088
24-08-2012,East,Technology,26.982,4.0473
24-08-2012,East,Office Supplies,6.912,2.5056
24-08-2012,East,Office Supplies,435.504,48.9942
9/5/2014,West,Office Supplies,81.08,22.7024
4/2/2013,West,Office Supplies,93.02,3.7208
19-12-2011,Central,Technology,323.976,36.4473
19-12-2011,Central,Office Supplies,15.552,5.4432
19-12-2011,Central,Office Supplies,32.592,-7.7406
6/12/2014,West,Office Supplies,83.92,29.372
6/12/2014,West,Furniture,199.9,39.98
6/12/2014,West,Technology,31.176,-7.0146
6/12/2014,West,Office Supplies,172.752,60.4632
6/12/2014,West,Office Supplies,9.296,3.0212
25-03-2014,Central,Office Supplies,12.768,0.9576
9/7/2014,West,Office Supplies,52.76,24.2696
27-10-2014,Central,Office Supplies,55.616,5.5616
28-10-2013,East,Furniture,427.644,80.7772
28-10-2013,East,Office Supplies,40.67,12.6077
28-10-2013,East,Office Supplies,33.48,1.3392
28-10-2013,East,Office Supplies,9.728,3.2832
13-06-2014,Central,Furniture,8.856,-6.8634
26-09-2013,West,Furniture,477.666,84.294
8/9/2014,East,Office Supplies,16.9,7.774
8/9/2014,East,Office Supplies,39.96,18.7812
11/5/2012,West,Furniture,191.968,16.7972
6/8/2012,Central,Office Supplies,35.52,13.32
6/8/2012,Central,Office Supplies,6.23,-9.6565
6/8/2012,Central,Office Supplies,56.704,19.1376
6/8/2012,Central,Furniture,369.1992,-114.0174
29-10-2011,Central,Technology,1.98,0.891
29-10-2011,Central,Office Supplies,75.88,35.6636
19-06-2013,East,Office Supplies,6.848,2.14
19-06-2013,East,Office Supplies,4.626,-3.855
19-06-2013,East,Office Supplies,453.6,90.72
3/5/2012,West,Office Supplies,13.848,5.193
10/11/2012,East,Office Supplies,577.584,43.3188
30-05-2012,South,Technology,151.96,36.4704
23-09-2013,West,Furniture,68.432,8.554
28-11-2012,East,Furniture,71.12,9.779
28-11-2012,East,Office Supplies,3.008,0.564
3/12/2012,East,Office Supplies,184.66,84.9436
17-10-2011,Central,Furniture,5.312,-1.5936
4/5/2013,East,Technology,132.52,34.7865
4/5/2013,East,Office Supplies,195.64,-44.019
4/5/2013,East,Furniture,51.968,10.3936
4/5/2013,East,Technology,431.976,-75.5958
4/5/2013,East,Technology,224.937,-164.9538
4/5/2013,East,Office Supplies,6,2.1
1/6/2012,West,Office Supplies,11.76,5.7624
31-03-2011,South,Furniture,1125.488,98.4802
31-03-2011,South,Office Supplies,12.645,-10.116
31-03-2011,South,Office Supplies,4.032,1.0584
6/7/2014,Central,Technology,79.96,22.3888
24-09-2012,East,Office Supplies,6.732,-4.488
24-09-2012,East,Office Supplies,33.568,1.6784
24-09-2012,East,Office Supplies,15.84,5.544
24-09-2012,East,Office Supplies,24.424,7.9378
24-09-2012,East,Office Supplies,17.12,1.926
13-08-2012,West,Furniture,31.56,10.4148
26-05-2012,Central,Furniture,105.686,-28.6862
26-05-2012,Central,Technology,399.54,-79.908
26-05-2012,Central,Furniture,104.93,-4.497
15-09-2014,East,Technology,1079.85,323.955
15-09-2014,East,Office Supplies,70.98,3.549
15-09-2014,East,Office Supplies,29.95,8.6855
15-09-2014,East,Furniture,589.41,-6.549
8/6/2013,East,Office Supplies,9.648,3.4974
26-06-2014,East,Furniture,400.784,-5.0098
27-08-2014,Central,Office Supplies,53.72,13.9672
27-08-2013,South,Office Supplies,31.008,11.2404
19-11-2013,West,Office Supplies,61.12,22.156
18-04-2014,Central,Office Supplies,195.136,-43.9056
24-07-2014,Central,Office Supplies,121.536,15.192
11/5/2011,Central,Office Supplies,17.472,5.6784
11/5/2011,Central,Office Supplies,104.58,-172.557
29-07-2013,Central,Furniture,24.7,-9.88
29-07-2013,Central,Furniture,302.72,-378.4
15-09-2014,East,Office Supplies,8.56,3.852
15-09-2014,East,Office Supplies,11.56,5.6644
25-01-2014,West,Office Supplies,25.86,6.7236
25-01-2014,West,Office Supplies,276.784,89.9548
25-01-2014,West,Technology,110.352,8.2764
19-09-2012,West,Furniture,60.84,19.4688
14-04-2012,West,Office Supplies,35.208,2.6406
9/5/2014,Central,Office Supplies,41.472,14.5152
5/9/2013,South,Office Supplies,239.5,114.96
19-05-2011,South,Office Supplies,34.2,9.234
18-06-2013,East,Furniture,376.866,-213.5574
2/11/2012,South,Office Supplies,197.72,55.3616
5/11/2014,East,Technology,70.72,-6.188
5/11/2014,East,Office Supplies,194.352,-43.7292
6/12/2014,East,Office Supplies,21.6,9.936
6/12/2014,East,Office Supplies,11.07,5.2029
17-05-2013,West,Furniture,282.84,19.7988
17-05-2013,West,Office Supplies,27.72,13.3056
25-10-2014,South,Office Supplies,11.68,5.256
19-09-2013,West,Technology,239.984,23.9984
11/11/2011,West,Office Supplies,22.98,6.894
11/11/2011,West,Technology,102.13,15.3195
11/11/2011,West,Office Supplies,2033.584,762.594
23-08-2013,West,Office Supplies,5.76,1.6704
17-11-2014,East,Technology,899.982,74.9985
17-11-2014,East,Office Supplies,86.352,5.397
17-11-2014,East,Technology,139.96,-1.7495
26-09-2011,East,Office Supplies,16.704,1.2528
26-09-2011,East,Technology,3.152,0.4728
26-09-2011,East,Office Supplies,32.896,11.1024
30-06-2014,Central,Office Supplies,21.392,-54.5496
30-06-2014,Central,Furniture,307.314,-39.5118
30-06-2014,Central,Furniture,409.9992,-96.4704
24-09-2014,Central,Office Supplies,9.248,3.3524
23-11-2011,Central,Office Supplies,14.67,6.7482
14-01-2011,East,Office Supplies,37.408,13.0928
14-01-2011,East,Office Supplies,3.438,-2.5212
1/6/2013,East,Office Supplies,7.152,2.3244
1/6/2013,East,Technology,179.7,88.053
14-02-2014,Central,Office Supplies,90.64,38.9752
14-10-2011,East,Technology,177,30.09
14-10-2011,East,Office Supplies,79.45,22.246
14-10-2011,East,Furniture,1628.82,260.6112
18-11-2011,West,Furniture,137.54,55.016
18-11-2011,West,Furniture,730.2,94.926
13-11-2014,West,Office Supplies,11.56,5.6644
28-01-2012,South,Furniture,4297.644,-1862.3124
7/3/2011,West,Office Supplies,20.65,9.499
7/3/2011,West,Office Supplies,204.9,0
7/3/2011,West,Furniture,436.704,21.8352
7/3/2011,West,Furniture,481.568,54.1764
9/6/2014,West,Technology,89.544,12.3123
9/6/2014,West,Office Supplies,35.168,-8.3524
9/6/2014,West,Office Supplies,72.588,-48.392
19-11-2011,Central,Office Supplies,221.16,57.5016
19-11-2011,Central,Technology,281.97,78.9516
27-11-2013,West,Furniture,3406.664,160.3136
27-11-2013,West,Office Supplies,37.17,10.4076
27-11-2013,West,Office Supplies,64.96,19.488
27-11-2013,West,Furniture,595.38,297.69
24-01-2014,West,Technology,95.984,11.998
24-01-2014,West,Office Supplies,4.938,-3.6212
22-09-2011,East,Furniture,97.44,35.0784
22-09-2011,East,Office Supplies,3.984,1.3944
22-09-2011,East,Office Supplies,13.04,5.7376
22-09-2011,East,Furniture,579.528,83.7096
26-03-2011,West,Office Supplies,18.75,9
7/6/2013,West,Technology,3023.928,226.7946
7/6/2013,West,Technology,26.96,3.7744
7/6/2013,West,Technology,477.6,161.19
1/9/2014,West,Office Supplies,193.95,9.6975
7/12/2012,West,Office Supplies,12.96,6.2208
17-11-2014,West,Furniture,119.94,23.988
17-11-2014,West,Furniture,12.42,4.4712
24-04-2013,West,Office Supplies,18.088,6.5569
24-04-2013,West,Office Supplies,71.97,35.985
3/4/2014,South,Office Supplies,14.94,6.8724
13-08-2012,South,Office Supplies,64.68,8.085
14-11-2014,West,Technology,22,1.375
24-12-2013,East,Office Supplies,7.968,2.6892
24-12-2013,East,Technology,1499.97,-374.9925
22-07-2011,Central,Office Supplies,26.632,1.3316
7/5/2013,West,Furniture,41.6,14.144
28-11-2011,Central,Office Supplies,64.02,29.4492
19-04-2013,East,Office Supplies,6.99,2.0271
19-04-2013,East,Office Supplies,6.84,1.8468
27-12-2012,West,Office Supplies,323.1,61.389
27-12-2012,West,Technology,668.16,75.168
14-12-2014,West,Office Supplies,8.64,4.2336
14-12-2014,West,Office Supplies,38.88,18.6624
14-12-2014,West,Furniture,201.04,54.2808
14-12-2014,West,Office Supplies,12.96,6.3504
3/1/2014,West,Technology,16.59,5.8065
31-05-2014,West,Office Supplies,35.1,10.179
1/10/2014,Central,Office Supplies,11.646,-17.469
21-06-2014,South,Office Supplies,32.4,15.552
21-06-2014,South,Technology,503.96,125.99
5/4/2014,East,Office Supplies,7.04,2.0416
13-11-2012,Central,Furniture,613.9992,-18.0588
28-08-2012,East,Office Supplies,470.36,122.2936
