Order Date,Region,Category,Sales,Profit,Month-Year
12/7/2013,East,Technology,479.984,89.997,2013-12
4/4/2013,Central,Office Supplies,10.272,3.21,2013-04
7/4/2014,East,Furniture,102.3,26.598,2014-07
2/5/2011,West,Office Supplies,17.248,6.0368,2011-02
12/10/2014,East,Office Supplies,11.088,-8.1312,2014-12
7/12/2014,West,Technology,1287.45,244.6155,2014-07
7/12/2014,West,Office Supplies,168.1,43.706,2014-07
11/10/2014,South,Technology,191.976,38.3952,2014-11
11/10/2014,South,Technology,499.168,31.198,2014-11
5/5/2011,South,Office Supplies,11.88,5.346,2011-05
5/5/2011,South,Office Supplies,35.44,16.6568,2011-05
1/3/2013,Central,Technology,30.08,-5.264,2013-01
1/3/2013,Central,Technology,165.6,-6.21,2013-01
1/3/2013,Central,Technology,180.96,13.572,2013-01
6/4/2011,East,Furniture,56.96,21.0752,2011-06
6/4/2011,East,Office Supplies,15.56,4.0456,2011-06
6/4/2011,East,Furniture,353.568,-44.196,2011-06
6/4/2011,East,Furniture,13.96,6.7008,2011-06
11/10/2013,West,Technology,479.97,177.5889,2013-11
9/11/2013,West,Office Supplies,7.38,3.4686,2013-09
9/11/2013,West,Office Supplies,14.256,4.455,2013-09
9/11/2013,West,Office Supplies,81.98,40.1702,2013-09
9/11/2013,West,Office Supplies,39.624,13.8684,2013-09
3/4/2014,West,Furniture,399.672,-14.9877,2014-03
9/9/2014,East,Office Supplies,65.12,16.9312,2014-09
11/7/2014,Central,Furniture,30.56,-19.864,2014-11
12/8/2012,West,Office Supplies,15.696,5.1012,2012-12
9/7/2012,East,Office Supplies,70.26,18.9702,2012-09
9/7/2012,East,Technology,90,16.2,2012-09
9/7/2012,East,Office Supplies,6.096,2.0574,2012-09
9/7/2012,East,Furniture,481.176,-120.294,2012-09
9/7/2012,East,Office Supplies,7.24,2.3892,2012-09
12/3/2014,West,Office Supplies,67.86,-45.24,2014-12
11/8/2012,South,Office Supplies,31.504,11.814,2012-11
11/8/2012,South,Office Supplies,5.04,1.638,2012-11
11/8/2012,South,Office Supplies,39.879,-29.2446,2012-11
11/8/2012,South,Furniture,4.712,1.4136,2012-11
12/5/2012,South,Furniture,97.424,10.9602,2012-12
9/4/2013,East,Office Supplies,30.96,11.223,2013-09
5/12/2012,Central,Furniture,21.968,-15.9268,2012-05
5/12/2012,Central,Technology,619.152,69.6546,2012-05
5/12/2012,Central,Office Supplies,127.904,41.5688,2012-05
9/3/2013,Central,Office Supplies,8.608,-13.3424,2013-09
9/3/2013,Central,Technology,159.56,33.9065,2013-09
12/2/2013,South,Office Supplies,2104.55,694.5015,2013-12
12/2/2013,South,Office Supplies,40.7,11.803,2013-12
11/5/2011,South,Technology,47.79,16.2486,2011-11
3/1/2012,East,Office Supplies,3.552,0.444,2012-03
10/1/2011,West,Office Supplies,4.71,0,2011-10
9/8/2011,East,Furniture,172.764,13.4372,2011-09
9/8/2011,East,Office Supplies,3.52,1.6896,2011-09
3/3/2011,West,Furniture,626.352,-23.4882,2011-03
12/3/2012,West,Furniture,359.499,-29.6058,2012-12
7/12/2014,West,Technology,71.952,5.3964,2014-07
7/12/2014,West,Office Supplies,29.8,9.3125,2014-07
2/8/2011,East,Office Supplies,64.96,9.744,2011-02
9/5/2013,Central,Office Supplies,535.41,160.623,2013-09
4/7/2014,South,Office Supplies,8.1,-5.94,2014-04
12/9/2014,East,Office Supplies,13.248,3.6432,2014-12
12/9/2014,East,Technology,83.988,-20.997,2014-12
11/9/2012,Central,Office Supplies,10.74,5.1552,2012-11
10/2/2012,West,Furniture,11.032,3.0338,2012-10
10/2/2012,West,Technology,53.04,-4.641,2012-10
2/3/2014,West,Furniture,210.58,12.6348,2014-02
2/3/2014,West,Office Supplies,30.96,10.062,2014-02
2/3/2014,West,Technology,239.984,38.9974,2014-02
5/6/2013,South,Office Supplies,93.248,31.4712,2013-05
5/6/2013,South,Technology,177.48,19.9665,2013-05
9/10/2014,East,Office Supplies,17.712,5.9778,2014-09
9/10/2014,East,Office Supplies,4.86,-3.564,2014-09
9/10/2014,East,Office Supplies,6.258,-5.215,2014-09
10/5/2012,East,Technology,288,57.6,2012-10
12/6/2013,Central,Office Supplies,3.536,0.3094,2013-12
7/3/2013,Central,Furniture,528.43,0,2013-07
7/3/2013,Central,Office Supplies,41.472,14.5152,2013-07
3/1/2012,Central,Office Supplies,55.328,6.2244,2012-03
3/1/2012,Central,Furniture,1227.9984,-36.1176,2012-03
9/6/2012,South,Office Supplies,46.62,21.4452,2012-09
7/8/2013,West,Office Supplies,12.96,6.2208,2013-07
7/8/2013,West,Office Supplies,45.98,12.8744,2013-07
4/7/2013,East,Technology,1294.75,336.635,2013-04
5/8/2011,East,Technology,1799.97,239.996,2011-05
11/11/2013,Central,Technology,221.98,62.1544,2013-11
11/11/2013,Central,Furniture,341.96,54.7136,2013-11
3/9/2013,Central,Office Supplies,207.144,48.3336,2013-03
3/9/2013,Central,Office Supplies,13.9,3.753,2013-03
11/4/2014,South,Technology,959.984,311.9948,2014-11
11/4/2014,South,Office Supplies,4.086,-2.9964,2014-11
11/4/2014,South,Office Supplies,55.984,4.1988,2014-11
11/4/2014,South,Office Supplies,10.688,3.7408,2014-11
4/2/2011,Central,Office Supplies,26.72,9.352,2011-04
4/2/2011,Central,Office Supplies,33.488,10.465,2011-04
6/5/2012,Central,Office Supplies,10.56,4.752,2012-06
10/6/2011,Central,Office Supplies,386.34,54.0876,2011-10
4/6/2011,West,Office Supplies,70.95,18.447,2011-04
4/6/2011,West,Office Supplies,65.568,23.7684,2011-04
4/6/2011,West,Technology,299.97,131.9868,2011-04
2/9/2013,West,Technology,89.97,39.5868,2013-02
2/9/2013,West,Technology,31.86,11.151,2013-02
7/2/2012,South,Technology,74.24,8.352,2012-07
7/2/2012,South,Furniture,159.84,45.954,2012-07
7/2/2012,South,Office Supplies,2.892,-2.3136,2012-07
7/2/2012,South,Office Supplies,9.392,3.2872,2012-07
10/8/2011,East,Office Supplies,123.92,55.764,2011-10
9/11/2012,East,Office Supplies,31.05,14.904,2012-09
9/11/2012,East,Furniture,8.92,3.9248,2012-09
9/11/2012,East,Office Supplies,209.6,96.416,2012-09
9/11/2012,East,Office Supplies,111.04,29.9808,2012-09
9/11/2012,East,Office Supplies,38.88,18.6624,2012-09
11/5/2013,West,Technology,686.4,77.22,2013-11
12/2/2014,West,Office Supplies,15.92,5.373,2014-12
12/2/2014,West,Furniture,70.68,31.0992,2014-12
12/2/2014,West,Office Supplies,541.24,5.4124,2014-12
10/10/2011,East,Technology,101.994,-71.3958,2011-10
10/10/2011,East,Office Supplies,18.264,-13.3936,2011-10
7/1/2013,Central,Technology,50.12,-0.6265,2013-07
12/2/2014,West,Furniture,629.64,107.0388,2014-12
12/1/2012,West,Furniture,2676.672,267.6672,2012-12
8/5/2011,Central,Furniture,489.23,41.934,2011-08
8/7/2012,South,Technology,494.97,148.491,2012-08
8/7/2012,South,Office Supplies,25.06,11.7782,2012-08
6/1/2013,Central,Furniture,32.064,-12.8256,2013-06
6/1/2013,Central,Office Supplies,18.496,6.7048,2013-06
6/1/2013,Central,Furniture,191.079,-38.2158,2013-06
6/1/2013,Central,Office Supplies,10.368,3.6288,2013-06
7/2/2013,East,Office Supplies,30.53,14.0438,2013-07
7/2/2013,East,Technology,30.84,6.168,2013-07
7/2/2013,East,Office Supplies,75.06,33.777,2013-07
11/5/2014,South,Technology,95.976,15.5961,2014-11
11/5/2014,South,Technology,143.928,-32.3838,2014-11
11/5/2014,South,Office Supplies,3.564,-2.97,2014-11
11/5/2014,South,Office Supplies,4.928,1.7248,2014-11
5/10/2013,Central,Office Supplies,856.656,107.082,2013-05
5/10/2013,Central,Office Supplies,13.184,-20.4352,2013-05
5/10/2013,Central,Office Supplies,48.784,-131.7168,2013-05
5/10/2013,Central,Office Supplies,76.64,26.824,2013-05
5/10/2013,Central,Office Supplies,18.528,-27.792,2013-05
4/2/2011,South,Furniture,177.68,46.1968,2011-04
10/5/2013,South,Technology,52.68,19.755,2013-10
10/5/2013,South,Furniture,11.568,2.6028,2013-10
6/12/2014,South,Office Supplies,4.572,-3.81,2014-06
11/4/2013,West,Office Supplies,4.158,-3.465,2013-11
11/4/2013,West,Technology,179.991,-251.9874,2013-11
10/11/2014,Central,Furniture,239.358,-47.8716,2014-10
12/7/2011,West,Office Supplies,164.88,80.7912,2011-12
8/8/2011,South,Furniture,155.456,-7.7728,2011-08
11/6/2013,South,Furniture,273.96,71.2296,2013-11
11/6/2013,South,Technology,89.97,18.8937,2013-11
11/6/2013,South,Furniture,756.8,75.68,2013-11
11/7/2014,Central,Office Supplies,1.248,-1.9344,2014-11
11/4/2013,East,Technology,72,14.4,2013-11
11/4/2013,East,Furniture,470.155,-13.433,2013-11
12/3/2014,East,Office Supplies,19.728,1.7262,2014-12
12/3/2014,East,Technology,151.188,-25.198,2014-12
11/3/2011,East,Office Supplies,5.76,2.8224,2011-11
2/7/2011,Central,Office Supplies,8.952,-14.7708,2011-02
3/7/2013,Central,Office Supplies,2.334,-6.3018,2013-03
3/7/2013,Central,Office Supplies,1.728,-2.7648,2013-03
3/7/2013,Central,Furniture,159.04,-194.824,2013-03
3/7/2013,Central,Furniture,145.98,-99.2664,2013-03
12/3/2012,South,Furniture,77.952,12.6672,2012-12
12/3/2012,South,Office Supplies,95.97,-73.577,2012-12
12/3/2012,South,Technology,105.584,9.2386,2012-12
12/3/2012,South,Office Supplies,9.344,1.168,2012-12
10/2/2014,West,Technology,104.75,21.9975,2014-10
11/12/2014,Central,Technology,35.184,12.3144,2014-11
12/2/2011,South,Technology,5.95,0.833,2011-12
12/2/2011,South,Office Supplies,15.24,7.1628,2011-12
4/5/2012,West,Technology,239.94,26.3934,2012-04
4/5/2012,West,Office Supplies,23.84,6.4368,2012-04
9/2/2014,West,Office Supplies,314.6,103.818,2014-09
9/2/2014,West,Furniture,283.56,45.3696,2014-09
9/2/2011,South,Office Supplies,1793.98,843.1706,2011-09
10/1/2012,Central,Office Supplies,2.992,-4.488,2012-10
10/1/2012,Central,Technology,108.768,2.7192,2012-10
4/7/2012,East,Office Supplies,25.92,12.4416,2012-04
4/7/2012,East,Office Supplies,22.58,5.8708,2012-04
11/8/2013,West,Technology,479.97,163.1898,2013-11
9/12/2012,West,Technology,21.98,8.5722,2012-09
11/2/2012,East,Furniture,2621.322,553.3902,2012-11
2/4/2013,East,Technology,90.48,23.5248,2013-02
9/3/2013,West,Furniture,215.976,-2.6997,2013-09
9/3/2013,West,Office Supplies,65.94,30.9918,2013-09
12/5/2014,East,Furniture,11.352,2.6961,2014-12
6/12/2012,Central,Office Supplies,24.56,6.8768,2012-06
9/5/2013,Central,Office Supplies,16.56,7.7832,2013-09
9/5/2013,Central,Technology,279.95,67.188,2013-09
11/5/2012,East,Office Supplies,7.218,-5.5338,2012-11
11/5/2012,East,Office Supplies,27.2,2.04,2012-11
11/3/2011,Central,Technology,89.97,18.8937,2011-11
9/12/2014,West,Technology,143.952,17.994,2014-09
9/12/2014,West,Office Supplies,19.44,9.3312,2014-09
11/3/2014,South,Office Supplies,5.56,1.4456,2014-11
2/6/2012,South,Office Supplies,146.73,2.9346,2012-02
2/6/2012,South,Office Supplies,29.9,13.455,2012-02
9/11/2013,West,Office Supplies,276.784,89.9548,2013-09
6/1/2012,Central,Technology,299.98,83.9944,2012-06
6/1/2012,Central,Office Supplies,403.68,181.656,2012-06
6/1/2012,Central,Technology,41.9,11.732,2012-06
6/1/2012,Central,Office Supplies,28.91,13.2986,2012-06
4/12/2011,Central,Office Supplies,32.4,15.552,2011-04
11/7/2012,Central,Office Supplies,23.64,5.319,2012-11
11/7/2012,Central,Office Supplies,84.784,-16.9568,2012-11
11/7/2012,Central,Furniture,64.96,-84.448,2012-11
11/7/2012,Central,Office Supplies,32.06,-51.296,2012-11
11/7/2012,Central,Office Supplies,177.648,-28.8678,2012-11
11/7/2012,Central,Technology,287.91,33.5895,2012-11
2/7/2013,West,Technology,623.96,38.9975,2013-02
6/7/2013,West,Office Supplies,22.05,10.584,2013-06
6/7/2013,West,Office Supplies,99.9,46.953,2013-06
9/5/2014,West,Office Supplies,88.074,-58.716,2014-09
2/3/2011,South,Office Supplies,18.336,-12.224,2011-02
2/3/2011,South,Technology,180.96,13.572,2011-02
9/2/2011,Central,Technology,475.944,95.1888,2011-09
10/1/2014,West,Technology,159.98,47.994,2014-10
9/6/2013,East,Technology,43.6,12.208,2013-09
6/1/2011,Central,Office Supplies,138.56,66.5088,2011-06
6/1/2011,Central,Office Supplies,65.52,12.376,2011-06
8/2/2013,East,Furniture,19.312,3.1382,2013-08
8/4/2011,East,Office Supplies,101.96,27.5292,2011-08
8/4/2011,East,Office Supplies,259.74,124.6752,2011-08
8/4/2011,East,Technology,255.42,104.7222,2011-08
8/10/2013,South,Office Supplies,4.338,-3.0366,2013-08
8/10/2013,South,Office Supplies,11.88,-7.92,2013-08
12/9/2013,Central,Furniture,405.86,32.4688,2013-12
12/9/2013,Central,Furniture,680.01,176.8026,2013-12
6/8/2012,Central,Technology,2.376,0.7425,2012-06
6/8/2012,Central,Office Supplies,143.128,-393.602,2012-06
12/2/2013,West,Furniture,31.96,1.598,2013-12
12/2/2013,West,Office Supplies,47.9,22.992,2013-12
12/2/2013,West,Office Supplies,1112.94,222.588,2013-12
12/2/2013,West,Office Supplies,22.92,11.2308,2013-12
8/8/2014,West,Technology,707.88,44.2425,2014-08
8/8/2014,West,Office Supplies,11.952,4.1832,2014-08
8/8/2014,West,Office Supplies,31.128,11.673,2014-08
8/8/2014,West,Technology,55.76,7.8064,2014-08
8/8/2014,West,Office Supplies,24.56,11.5432,2014-08
8/8/2014,West,Furniture,51.75,15.525,2014-08
8/8/2014,West,Furniture,207.184,25.898,2014-08
8/8/2014,West,Office Supplies,1473.1,412.468,2014-08
11/2/2012,Central,Office Supplies,29.372,-46.9952,2012-11
11/2/2012,Central,Technology,344.704,38.7792,2012-11
5/10/2011,West,Office Supplies,39.96,19.1808,2011-05
5/10/2011,West,Technology,1432,125.3,2011-05
5/10/2011,West,Office Supplies,41.04,11.0808,2011-05
5/10/2011,West,Furniture,256.784,32.098,2011-05
12/2/2013,West,Office Supplies,23.04,6.912,2013-12
8/4/2014,Central,Technology,39.816,7.4655,2014-08
8/4/2014,West,Office Supplies,16.06,4.1756,2014-08
12/12/2014,Central,Office Supplies,7.28,3.4944,2014-12
12/12/2014,Central,Office Supplies,5.4,2.592,2014-12
12/8/2011,West,Furniture,39.88,11.1664,2011-12
12/8/2011,West,Furniture,79.44,28.5984,2011-12
10/1/2014,East,Office Supplies,20.664,6.9741,2014-10
11/5/2014,Central,Office Supplies,7.536,-13.188,2014-11
11/5/2014,Central,Office Supplies,1.408,-2.3232,2014-11
11/5/2014,Central,Office Supplies,4.144,-6.4232,2014-11
11/5/2014,Central,Office Supplies,52.752,-12.5286,2014-11
11/3/2011,West,Office Supplies,6.72,3.36,2011-11
9/3/2013,West,Furniture,94.68,31.2444,2013-09
9/3/2013,West,Office Supplies,23.67,0.9468,2013-09
9/3/2013,West,Technology,1091.168,68.198,2013-09
9/3/2013,West,Office Supplies,18.69,5.2332,2013-09
9/3/2013,West,Furniture,568.728,28.4364,2013-09
9/3/2013,West,Office Supplies,7.312,2.5592,2013-09
2/12/2014,East,Furniture,147.568,-3.6892,2014-02
7/9/2011,West,Office Supplies,14.304,4.6488,2011-07
7/9/2011,West,Furniture,119.833,7.049,2011-07
7/9/2011,West,Office Supplies,5.56,2.224,2011-07
7/9/2011,West,Office Supplies,32.4,15.552,2011-07
11/11/2013,East,Office Supplies,3.64,1.365,2013-11
11/11/2013,East,Technology,881.93,220.4825,2013-11
12/3/2013,Central,Office Supplies,115.84,54.4448,2013-12
3/3/2014,West,Office Supplies,107.648,33.64,2014-03
2/12/2011,Central,Furniture,60.89,15.2225,2011-02
2/12/2011,Central,Office Supplies,14.94,6.8724,2011-02
2/12/2011,Central,Office Supplies,9.64,4.4344,2011-02
2/12/2011,Central,Furniture,332.94,53.2704,2011-02
2/12/2011,Central,Office Supplies,51.9,24.393,2011-02
2/12/2011,Central,Office Supplies,64.96,2.5984,2011-02
11/12/2014,Central,Office Supplies,25.5,6.63,2014-11
9/3/2014,West,Furniture,215.976,-2.6997,2014-09
10/9/2012,Central,Furniture,389.97,35.0973,2012-10
10/9/2012,Central,Office Supplies,269.91,53.982,2012-10
2/9/2011,West,Furniture,14.56,5.5328,2011-02
9/3/2014,South,Office Supplies,1577.94,757.4112,2014-09
10/10/2011,West,Office Supplies,255.85,112.574,2011-10
12/2/2014,East,Office Supplies,15.936,5.1792,2014-12
12/2/2014,East,Office Supplies,8.001,-5.6007,2014-12
12/2/2014,East,Furniture,398.972,-28.498,2014-12
9/12/2014,South,Office Supplies,67.9,20.37,2014-09
9/3/2014,West,Office Supplies,11.696,3.9474,2014-09
12/1/2014,East,Furniture,1079.316,-15.4188,2014-12
3/3/2014,Central,Office Supplies,0.556,-0.9452,2014-03
3/7/2014,Central,Office Supplies,4.928,1.7248,2014-03
3/7/2014,Central,Office Supplies,63.488,4.7616,2014-03
11/11/2012,Central,Office Supplies,418.32,117.1296,2012-11
11/11/2012,Central,Office Supplies,123.858,46.7908,2012-11
4/6/2013,East,Technology,118.782,-27.7158,2013-04
4/6/2013,East,Office Supplies,769.184,-163.4516,2013-04
11/5/2013,Central,Furniture,11.376,-5.688,2013-11
11/5/2013,Central,Furniture,66.112,-84.2928,2013-11
9/8/2014,West,Furniture,80.96,34.8128,2014-09
9/8/2014,West,Technology,455.712,34.1784,2014-09
9/8/2014,West,Office Supplies,25.98,7.2744,2014-09
11/12/2012,East,Office Supplies,15.56,7.3132,2012-11
9/12/2014,South,Office Supplies,195.68,50.8768,2014-09
9/12/2014,South,Office Supplies,14.2,6.674,2014-09
5/2/2014,South,Furniture,314.352,-15.7176,2014-05
5/2/2014,South,Office Supplies,4.608,1.4976,2014-05
12/1/2012,Central,Office Supplies,19.44,9.3312,2012-12
12/1/2012,Central,Office Supplies,3.64,1.0192,2012-12
12/1/2012,Central,Office Supplies,18.54,8.7138,2012-12
6/8/2011,East,Office Supplies,68.48,25.68,2011-06
6/8/2011,East,Office Supplies,1676.88,83.844,2011-06
4/8/2013,East,Office Supplies,37.94,18.2112,2013-04
11/8/2014,East,Furniture,272.97,43.6752,2014-11
5/8/2014,West,Technology,419.944,52.493,2014-05
6/6/2013,West,Office Supplies,61.38,15.9588,2013-06
5/11/2013,Central,Office Supplies,7.072,2.3868,2013-05
8/12/2014,East,Office Supplies,25.92,12.4416,2014-08
11/12/2013,Central,Office Supplies,14.112,1.2348,2013-11
12/11/2014,East,Office Supplies,3.273,-2.5093,2014-12
12/11/2014,East,Furniture,87.92,15.386,2014-12
3/11/2013,West,Office Supplies,104.696,6.5435,2013-03
10/3/2014,Central,Office Supplies,15.224,-38.8212,2014-10
10/3/2014,Central,Office Supplies,21.984,-56.0592,2014-10
9/12/2011,East,Furniture,3785.292,420.588,2011-09
5/11/2011,Central,Furniture,1212.96,-69.312,2011-05
8/1/2014,East,Technology,285.576,-57.1152,2014-08
10/12/2011,Central,Office Supplies,22.24,2.502,2011-10
4/8/2014,South,Office Supplies,16.256,1.2192,2014-04
4/8/2014,South,Technology,219.184,19.1786,2014-04
3/1/2012,Central,Technology,95.84,34.742,2012-03
9/8/2011,West,Office Supplies,8.608,3.0128,2011-09
6/4/2014,West,Office Supplies,136.26,5.4504,2014-06
10/9/2011,West,Office Supplies,144.6,41.934,2011-10
10/9/2011,West,Technology,15.992,-2.9985,2011-10
11/6/2014,East,Office Supplies,164.688,55.5822,2014-11
11/6/2014,East,Furniture,166.5,-66.6,2014-11
11/6/2014,East,Office Supplies,12.96,6.2208,2014-11
11/6/2014,East,Office Supplies,110.96,53.2608,2014-11
11/6/2014,East,Technology,99.98,3.9992,2014-11
11/6/2014,East,Office Supplies,11.424,3.7128,2014-11
11/6/2014,East,Furniture,128.124,24.2012,2014-11
11/6/2014,East,Furniture,101.4,38.532,2014-11
9/7/2011,Central,Office Supplies,13.16,4.1125,2011-09
9/7/2011,Central,Office Supplies,3.828,-6.5076,2011-09
9/7/2011,Central,Office Supplies,304.99,-533.7325,2011-09
11/7/2014,Central,Office Supplies,18.16,1.816,2014-11
12/3/2013,Central,Furniture,781.864,-137.976,2013-12
12/3/2013,Central,Office Supplies,30.816,9.63,2013-12
12/12/2014,East,Office Supplies,6.54,2.1582,2014-12
10/1/2012,West,Technology,572.8,50.12,2012-10
8/6/2013,South,Office Supplies,197.05,59.115,2013-08
1/4/2014,West,Office Supplies,2022.272,682.5168,2014-01
1/4/2014,West,Office Supplies,9.12,3.1008,2014-01
11/8/2014,Central,Office Supplies,38.16,19.08,2014-11
1/3/2013,Central,Furniture,1592.85,350.427,2013-01
1/3/2013,Central,Office Supplies,11.88,5.346,2013-01
11/6/2014,Central,Office Supplies,4.41,2.0286,2014-11
11/6/2014,Central,Office Supplies,167.94,82.2906,2014-11
11/6/2014,Central,Office Supplies,67.8,31.188,2014-11
4/5/2011,Central,Office Supplies,26.7,7.476,2011-04
4/5/2011,Central,Office Supplies,40.2,18.09,2011-04
4/5/2011,Central,Office Supplies,13.89,4.5837,2011-04
4/5/2011,Central,Office Supplies,689.82,20.6946,2011-04
8/7/2013,East,Office Supplies,38.34,15.7194,2013-08
5/9/2014,West,Office Supplies,81.08,22.7024,2014-05
2/4/2013,West,Office Supplies,93.02,3.7208,2013-02
12/6/2014,West,Office Supplies,83.92,29.372,2014-12
12/6/2014,West,Furniture,199.9,39.98,2014-12
12/6/2014,West,Technology,31.176,-7.0146,2014-12
12/6/2014,West,Office Supplies,172.752,60.4632,2014-12
12/6/2014,West,Office Supplies,9.296,3.0212,2014-12
7/9/2014,West,Office Supplies,52.76,24.2696,2014-07
9/8/2014,East,Office Supplies,16.9,7.774,2014-09
9/8/2014,East,Office Supplies,39.96,18.7812,2014-09
5/11/2012,West,Furniture,191.968,16.7972,2012-05
8/6/2012,Central,Office Supplies,35.52,13.32,2012-08
